Date,aapl,adbe,amd,amzn,axp,cl,cmg,cost,crm,csco,dal,dis,fdx,googl,hd,hsy,jnj,jpm,ko,luv,ma,mar,mcd,mmm,msft,nflx,nke,nvda,pg,sbux,tgt
2004-01-21,0.3440656306806923,19.240135192871094,16.700000762939453,2.808000087738037,32.797718951863004,16.279959626081638,,25.14455039251417,,19.79247694249077,,19.56305429347636,58.80255454604048,,22.116686415717123,23.739807678735108,29.72648888724306,22.93553979263321,13.931419385542627,13.587280428600364,,17.919115281503597,14.81823648509394,46.29749202417831,17.629517439848353,4.8585710525512695,6.90872959866719,1.92200763511306,28.682985793768424,6.869493953726487,24.94095259565453
2004-01-22,0.3419435553966293,19.110307771627184,15.93000030517578,2.8405001163482666,32.94852327230778,16.445524098501796,,25.34525629608813,,19.80636045364999,,19.780334017321216,59.431447467933,,22.425013589028367,23.77784324447328,30.3843856292327,23.492940155021856,13.850331170366584,13.811936700135814,,17.81116564323595,14.85334510059691,46.886592351800495,17.77365868465525,5.413570880889893,7.004008149970624,1.858551730884969,28.69759046114279,7.000001310652493,25.09881850383735
2004-01-23,0.339821691611087,18.82567220992012,15.43000030517578,2.8550000190734863,32.88295748079817,16.3658121638008,,25.379880314174883,,19.52876492724866,,19.876899670365063,59.1849607837144,,22.682982682395323,23.7873540757268,30.7594965904327,23.43427575614117,13.813979313666929,14.054570742588783,,17.73407506614611,14.82994282200741,47.26976451644772,17.723524961527698,5.535714149475098,6.922625780359956,1.796625235282253,29.05686945304637,7.116670270997046,25.39477649778769
2004-01-26,0.3404276463148529,18.840653176120394,15.1899995803833,2.8399999141693115,32.75836279277794,16.372185495021693,,25.86435309293435,,19.008285603229226,,19.249210776175488,59.04898788793693,,22.58232008952587,23.8349010738966,30.586367348644217,23.1467728592527,13.953794881993703,14.018625509976724,,17.653110549006378,14.794834136962892,46.87514411571559,17.855137787668227,5.464285850524902,6.90575081672203,1.7767486083127435,28.60997357884552,7.061302218958069,25.559224863199795
2004-01-27,0.3492195130588865,19.19020042196696,15.800000190734863,2.8364999294281006,33.40751859922564,16.4040796345764,,25.75361332115509,,19.605101307955653,,19.65962487766444,58.89601936658831,,22.601196501536663,23.88243865966797,30.788348415813708,23.55748584043323,13.99294444369034,14.027608658066288,,17.402519258814614,14.935288917565622,47.281202212854446,17.949144099040605,5.428571224212647,6.942473882011287,1.7981544435332053,29.077317201668983,7.168079276689356,25.486876083519643
2004-01-28,0.3461876747164594,18.835660200300136,15.899999618530272,2.681999921798706,33.361571672005724,16.27653391963244,,25.615192049330552,,19.320568490074024,,19.36991818661436,58.811016623903306,,22.727027101753183,23.88244651441529,30.817202833143163,23.46946920806902,13.925835293416029,13.973695971433427,,17.42565243824156,14.952843108332816,47.04102116823197,17.736067031397138,5.365714073181152,6.927589707319057,1.7522832840906284,28.969222724487977,7.110736175503633,25.50660039663952
2004-01-29,0.3430046337837553,18.496099741925114,15.5,2.601999998092652,32.9419556414135,16.276533980970484,,25.158404386051064,,18.77926167057549,,19.152639119752603,58.08013550025812,,22.05378432129677,23.64472690667236,30.701789829927627,22.982482842624925,13.77203518444742,13.677141118011203,,17.074833322088,14.806534874154393,45.76560834867603,17.428970164470737,5.209286212921143,6.836278844460652,1.730877081880021,28.85824012381168,7.112713436611388,24.815991873871383
2004-01-30,0.3433076981770516,19.10031684149036,14.710000038146973,2.4744999408721924,33.40750668698688,16.649583062665467,,25.55289550589256,,18.30040861705021,,19.08826174812702,58.05463705350613,,22.30546972543761,23.81904593258407,31.059588169332308,22.91206931747048,13.730080087126634,13.479448573382944,,17.41023226427704,14.865054281793418,45.2966197513561,17.44777742050278,5.033570766448975,6.781690057893582,1.6712444046913573,29.35478728458924,7.197744467356142,25.033038243468045
2004-02-02,0.340427701158933,19.27010063008308,15.0,2.532500028610229,34.02384550163067,16.349873734123022,,25.58751492091565,,18.11998093731628,,19.15264129638672,57.23876947106742,,22.31804794741759,23.93632318079496,30.822979449970298,22.941409615732425,13.702120244239046,13.434516652264666,,17.070971548542285,15.110856594486924,45.11933203928772,17.303621344028084,5.300000190734863,6.907736966881824,1.714821725806378,29.44533834962828,7.28079361333224,25.02648010042464
2004-02-03,0.3380026359887311,18.845645746069547,14.59000015258789,2.4094998836517334,34.423834045142634,16.050169701522513,,25.68440718976613,,18.307343098410104,,18.85488742518785,57.08577991349552,,22.05378150939941,24.29447561042182,30.96147660798098,22.941405546411385,13.830756431610483,13.227833225029846,,17.155790101418553,15.13426324936459,45.23944091575443,17.172012953712375,5.184286117553711,6.9474398317982695,1.7239962058801914,29.588471634087373,7.138421574697524,25.381621689532505
2004-02-04,0.3334555683651086,18.765752826221537,14.520000457763672,2.240499973297119,34.26646041870117,16.706969965589952,,25.62902177598136,,17.280251880735523,,18.55713792711572,56.34641094782619,,22.05377293445867,24.59557978406884,31.151945630560466,22.95314416988156,13.8223601720185,12.94026937717524,,17.101813047920828,15.421031296856178,45.12504464208299,17.059202970214674,5.089285850524902,6.937513270703087,1.6980018063847857,29.78999942852292,7.203676514359901,25.65128898620605
2004-02-05,0.3307276063811872,18.905571757828792,14.149999618530272,2.301500082015991,34.13531629981858,17.217102163978208,,26.300380866153613,,16.933254383126567,,18.75027305958817,55.57301641919481,,22.336923599243164,24.5258585368808,31.480871451463376,22.94727961530725,13.869899469689988,13.030132524898944,,17.367828851417283,15.350799422637234,45.23944664615188,16.95894262057289,4.960713863372803,7.014928026195545,1.6850057797227131,29.98861806261745,7.266950027852688,25.657885640004206
2004-02-06,0.3402767296961412,18.820677093451664,14.199999809265137,2.305500030517578,34.32546530189822,17.42435673544834,,26.16197364083568,,16.690361662470607,,18.58933157858917,55.26707479364593,,22.39985544013055,24.738223771607853,31.4462546081061,22.882745969483764,14.051663125472114,13.093037192033828,,17.425655523632646,15.918477275515873,45.18225573509472,16.94013455610223,5.235713958740234,7.011949651110683,1.723231156122376,29.93895380362881,7.259041488284207,25.684186022679874
