Date,aapl,adbe,amd,amzn,axp,cl,cmg,cost,crm,csco,dal,dis,fdx,googl,hd,hsy,jnj,jpm,ko,luv,ma,mar,mcd,mmm,msft,nflx,nke,nvda,pg,sbux,tgt,v
2005-11-02,1.7497340260630831,32.79999923706055,23.07999992370605,2.01449990272522,37.45576829274916,17.335176216411757,,33.83004846395406,6.25,12.061477388896014,,19.97331659165873,78.99307166006264,9.552051544189451,26.13825162660797,36.90498102733831,36.92494277204205,22.95665349094133,12.408490128171008,14.430725885526138,,23.040618466053782,19.194469510036857,44.43366678988308,18.333609982752744,3.632857084274292,8.42077393538514,2.534389035705056,33.2390103475974,11.251414974868638,36.83366748718985,
2005-11-03,1.8267317564489007,32.97999954223633,24.64999961853028,2.0445001125335693,38.07191161472164,17.27900417504106,,34.412975520411884,6.75,12.297431678891568,,20.28184832539869,79.93347243768496,9.569820404052734,26.43237527822118,37.263914349846665,36.59067702920871,23.300585371877258,12.423059799576729,14.78203556997775,,23.7423606914804,19.34350533853204,44.56387788172854,18.80733294297909,3.912857055664064,8.616257059807653,2.698761155757142,33.78292408463784,11.504523210878414,38.53062367946782,
2005-11-04,1.8294593640078065,32.61000061035156,24.459999084472656,2.07450008392334,37.95781146739578,17.080778227404444,,34.21632395562402,6.699999809265137,12.172518685530136,,20.29808537903019,80.97650700114272,9.759259223937988,26.17021269248376,36.81360165560544,36.53097728168569,23.20053588951665,12.431798911785387,14.70096345809209,,24.15171164802753,19.83827049673911,44.593449784999954,18.75783180289296,3.871428966522217,8.721520516118964,2.6505968710130703,33.96422797257851,12.010738379370927,37.79859280522541,
2005-11-07,1.844616202742715,32.59000015258789,24.76000022888184,2.053999900817871,37.82850861222991,17.163367480928354,,34.448085202829056,6.650000095367432,12.408470178143514,,20.298081304050548,79.96764826631005,9.8873872756958,26.4323771319458,36.54605986525195,36.113142287151625,23.425660088894475,12.34146620974425,14.718985681445515,,24.132221693013864,19.82038629921511,44.77100062582888,18.892178366895795,3.955713987350464,8.801716737635036,2.6177224373214565,33.55328843027656,12.157066413541852,38.26444908154844,
2005-11-08,1.817333803168841,32.2599983215332,24.979999542236328,2.066499948501587,37.53942498088333,17.067562846998708,,34.83435592932242,6.612500190734863,12.339071550780384,,20.43610869583785,80.6088375593648,9.86611557006836,26.342858729451788,36.19364077785445,36.38174001070395,23.413154452614613,12.35894823424861,14.457753891351288,,24.01136322147825,20.088626014876784,44.88935126439952,19.047714567217767,4.0,8.796707957330225,2.602431492617454,33.462620819149414,12.022601012321486,37.951666615389165,
2005-11-09,1.8188492500906728,32.33000183105469,24.57999992370605,2.0894999504089355,37.46337154191094,17.45080124680535,,34.307618976062834,6.525000095367432,12.339070711224004,,20.42798895055956,80.59175843939356,9.67642593383789,26.016760190279083,35.8999629297609,36.36383046094564,23.35686375611968,12.289009694682797,14.592874034177443,,23.925589233119148,20.26746348397553,44.97814116696753,19.07600411757764,4.085713863372803,8.73154458205658,2.549680236047346,33.77082863917609,11.666668891906738,37.93168677262523,
2005-11-10,1.8382503999446675,32.29999923706055,24.670000076293945,2.073499917984009,37.65353525113806,17.50037434707609,,34.13205284712213,6.650000095367432,11.978198164766134,,20.622850063916623,80.94228969208191,9.468467712402344,26.16382758242592,36.02395961962061,36.42352364840593,23.607016519470985,12.35021411732988,14.809060535815412,,23.761857295536817,20.04449096726794,45.03139961383363,19.04772388626108,4.214285850524902,8.671393530715521,2.7515120562084494,33.84335595375994,11.397743489643178,37.39931803663856,
2005-11-11,1.865533828735352,32.540000915527344,24.76000022888184,2.118499994277954,37.64594029681472,17.718420028686523,,34.84839339771256,6.764999866485596,11.901861313608924,,20.874550194539417,81.7800908783247,9.887887954711914,26.342848003233325,35.89343364127861,36.560808527364,23.86966165354144,12.370605952523862,14.863111515866263,,24.522069004369182,20.28782568688197,45.812615539312624,19.19619449644479,4.221428871154785,8.771642713041544,2.5825529578790407,34.091137574777,11.896047350012696,38.94322719648714,
2005-11-14,1.865533895683185,32.810001373291016,24.76000022888184,2.125999927520752,38.41422697006711,17.685372747932433,,35.15741247479042,7.087500095367432,12.089235850373097,,20.947624101088103,82.02799424062005,9.81281280517578,27.110134987372344,35.84122052369126,36.45337363239517,23.750850401207646,12.44928727434934,14.971202016671478,,24.576659124365424,20.561564297027687,45.77710181192357,19.34467883494381,4.300000190734863,8.713498625291312,2.603196824486406,34.02466161894598,11.93955277936839,38.8500431301258,
2005-11-15,1.867353201450374,32.810001373291016,25.8700008392334,2.2730000019073486,38.77933960056032,17.682075757070656,,34.71495813182567,7.034999847412109,12.0128976456406,,21.05317271679718,81.5150733526275,9.86936855316162,27.62803452171064,35.397457802142355,37.06221764927696,23.77585968964368,12.376434679239868,15.08830710700098,,24.923631422242902,20.573736287838297,45.913207170159794,19.38011035433499,4.135714054107666,8.696455028955867,2.673531948602522,33.82521982873316,12.133337330032171,36.20148183455703,
2005-11-16,1.9143401703439853,32.7400016784668,25.209999084472656,2.213500022888184,38.74130508783541,17.774578569051474,,34.67654310285335,6.875,11.943498480577388,,21.12624380033047,80.31822531379119,9.914915084838867,27.110131874038363,35.63894005353365,38.071004770061165,23.70707306938021,12.367690355487811,14.890131345947683,,24.689715158263724,20.293907287795378,46.39849617343256,19.486480683831648,4.00428581237793,8.601222333555107,2.66665121824502,33.952142852765306,12.054239509483942,36.13493575361842,
2005-11-17,1.9883051900040605,33.04999923706055,25.770000457763672,2.2715001106262207,38.049086559443936,17.695291720975668,,34.67654241786171,6.599999904632568,11.978200782479004,,20.898903295416595,80.40368238539679,10.055054664611816,27.11012343809693,35.312638288788605,37.97550314848976,23.57574725965502,12.291922234030238,14.50278961747739,,24.522075966515352,20.123578210484688,45.747489156999954,19.74885508390184,3.978570938110352,8.691446219809967,2.6765898051626564,34.35703605270379,12.164978392747036,36.4682867690324,
2005-11-18,1.9798176116803887,34.150001525878906,26.25,2.345000028610229,38.03387322777274,18.035582169242243,,35.15523984129587,7.302499771118164,11.97819623517146,,20.70404137954025,82.88290766093908,10.097347259521484,27.62162615472461,35.077677479496714,38.252390269210295,23.76334472025017,12.37644057296414,15.070292952613071,,24.7754897061827,20.40948537025784,46.60563228604215,19.94032183964768,4.1414289474487305,8.796706361666892,2.7813301116642486,34.840527488486565,12.453675845957296,37.254987536826896,
2005-11-21,1.9649638865322647,33.63999938964844,27.0,2.378499984741211,38.23927420749256,17.82413556103759,,34.993315621553755,7.137499809265137,11.832459319778666,,20.338680267333984,83.60954546425431,9.989238739013672,26.931101113177693,34.29455562714187,37.53234290962843,23.7633392863591,12.332720404633529,14.80906130729083,,24.752090499581563,20.08707470555761,46.39849224161389,19.904864670024647,4.039999961853027,8.694453255707026,2.7698612396563265,34.568576620677035,12.346896038096258,36.59495964155781,
2005-11-22,1.9655701372925936,33.20000076293945,26.950000762939453,2.375,38.71848046093795,17.933169156988146,,34.810284991881005,7.324999809265137,11.797763159187332,,20.2331305175828,83.78057488594347,10.226475715637209,26.88633226143165,35.472515530861614,37.03431198055529,23.55698417515386,12.28609656071418,14.682950907076206,,25.036695491662748,20.08706439556221,47.06224396355108,19.89777173146709,4.065713882446289,8.686428301410274,2.830258756710552,34.804274182156185,12.592094256649233,36.56828421843154,
2005-11-23,2.027410476537212,33.43000030517578,27.209999084472656,2.438499927520752,39.479169703777366,17.8373568238075,,34.775108696360896,7.625,11.971258326741278,,20.403631414899635,83.82330944913518,10.43643569946289,27.04617670532128,35.88552955027683,36.87230771876908,23.894675246069617,12.370604919803498,14.628899277817188,,25.09906560214743,20.09924035599432,46.44943346598384,19.798486709594727,4.145713806152344,8.722519726949981,2.893714361475073,34.441669537313004,12.497178536440638,36.72162314976988,
2005-11-25,2.051056288223421,33.81999969482422,26.5,2.4024999141693115,39.93556354903724,17.900131645421485,,35.73246324854327,7.800000190734863,12.193333887564387,,20.31432304205909,84.07974209748964,10.655155181884766,27.22521806715148,36.21987760040195,37.2623356125191,24.37619467499896,12.48716864593849,14.95318679989514,,25.336882107614528,20.5433234533396,46.449416940282894,19.71339769668323,4.145713806152344,8.80973455238617,2.896008389914371,34.56857020530793,12.611869591102176,37.00163300539922,
2005-11-28,2.1438170551271005,33.72999954223633,26.68000030517578,2.407500028610229,40.30069681731201,17.88030169442786,,35.542415572917065,7.920000076293945,12.17945439817909,,20.4523489237732,83.93443407806483,10.756256103515623,27.12930601046488,36.04942304898989,37.65236840425715,24.38870988904821,12.516315276387648,14.953190412866997,,25.255010902366973,20.45815312675269,46.699310003922506,19.70631516708621,4.0714287757873535,8.867880170010103,2.9181781464862726,34.35705187255657,12.5169531046949,36.70828994580374,
2005-11-29,2.1216885808150265,33.189998626708984,26.350000381469727,2.415499925613404,40.277872881587975,17.939777118302636,,35.507208060943455,7.800000190734863,12.1447552324912,,20.346795485108373,83.35312839070666,10.622121810913086,26.771579756535044,36.32475793876869,37.682349577844434,24.30115333577365,12.56650112195734,14.836082402226944,,25.048380791533013,20.829231122295063,46.53272074059737,19.70631044094121,3.931428909301758,8.666379764030765,2.72475438067912,34.6652560296345,12.45763416286506,36.53494324858507,
