Date,aapl,adbe,amd,amzn,axp,cl,cost,csco,dis,fdx,hd,hsy,jnj,jpm,ko,luv,mar,mcd,mmm,msft,nflx,nke,nvda,pg,sbux,tgt
2001-12-27,0.3270897153836501,15.297189343811548,15.9399995803833,0.5665000081062317,22.458888919280977,17.838111355400454,30.487696406237173,12.783219754445309,16.337107547501496,45.142452868253024,31.92992384621164,20.640790123238407,33.18317182239993,19.15491733072018,12.806771861681334,16.601676461155908,15.491113993908154,14.981573175284932,33.167977449644745,21.115341664532952,,5.62134556413222,5.229329266125728,22.35137068930121,3.76695043976896,25.29783558030057
2001-12-28,0.3330006967655139,15.963795235417756,16.549999237060547,0.5454999804496765,22.67737042440739,17.918219716297646,30.61226134035053,12.970594642410129,16.533935523212055,44.72016281467924,32.20270904505699,20.732251782370923,33.56341433097967,19.31343841552734,12.755544416106824,16.84370171689506,15.47212730500511,15.288482136741276,32.98928232920991,21.19298352403955,,5.5526133591436855,5.3355979670892095,22.30694077072072,3.840114228834234,25.751892478384647
2001-12-31,0.3411856522439278,16.049863246785367,16.489999771118164,0.5534999966621399,23.33925442248446,17.8689275964514,31.152110477766747,12.804042936747544,16.49457930367873,44.08676121130162,31.632320922552093,20.72921203092209,33.384481527750246,19.260600311278427,12.739367371111376,16.718208124029335,15.5860302459517,15.009990829412247,32.967277800945055,21.07185628438316,,5.545740093460013,5.214801535215165,21.91803047326491,3.832203887120816,26.85462734412572
2002-01-02,0.3342136036430153,15.497449015824769,16.280000686645508,0.546500027179718,22.960175006227768,17.637859053752475,30.591505124430515,12.797102936394367,16.45520647646668,43.66445057477208,31.626118560144665,20.564563081533624,32.937097509971174,19.463790271420653,12.618042572587958,16.35964584350586,15.422763064016143,15.044095674093906,32.17278929678887,20.702224246403546,,5.5300304313184565,5.13682094626247,21.918030068370896,3.778813709039405,26.62759215712832
2002-01-03,0.3486125685483181,15.835865181244875,16.719999313354492,0.5565000176429749,23.185592705554168,17.674829221653894,30.702239273695994,13.560488678648657,17.400002679723926,43.157699992753045,31.09292320007213,20.579805409598084,32.825252168703074,19.469124819307847,12.84721796318688,16.628565513390402,15.18736839186352,15.072513009287125,32.13708131903173,20.84510858362368,,5.611526550889231,5.155932831126465,22.03191703858536,3.873730787271541,26.43299881962239
2002-01-04,0.3537665533739432,17.970869989875386,19.89999961853028,0.6010000109672546,23.507605574337816,17.613218167656882,31.07598817179356,14.705560037356095,17.699186420286583,44.21343739976043,31.303725662334887,20.427370135703782,32.814078406199826,20.27989139618652,12.564116203145256,16.897487118271904,15.30126342731211,15.33395417391606,32.07107261875259,21.50981929491552,,5.547703224315978,5.555011804810095,22.01246510054736,4.2929381931864965,26.692455572460545
2002-01-07,0.3595255335689234,18.28937779555016,20.450000762939453,0.6039999723434448,24.499436077722947,17.175734092712837,30.82681112040213,14.573702856647008,18.06924171436096,45.29447687472019,31.68191120206055,20.348097670637053,32.377907328658615,20.82930127449536,12.375390122956109,17.202274469359427,15.8707911239692,15.345323461775964,32.16455180108447,21.66511812820321,,5.645893538993924,5.344004896310351,21.73190569098919,4.366105002620343,27.21139335632324
2002-01-08,0.3448236032841827,18.00570846433559,19.979999542236328,0.6134999990463257,24.151657534420263,17.221951903690883,30.54997530502957,14.2961052586738,18.3054346747066,46.33330831992431,31.68190574645996,20.427369263371546,32.47858554767608,20.802638475986875,12.25944768202906,16.852673302452356,15.529081395378045,15.544234595161331,31.862131559319,21.335881327178697,,5.5526130692773705,5.16893144945842,21.54300645015813,4.326554574071682,27.211391979726947
2002-01-09,0.3455815493211988,18.493421780400865,20.0,0.5979999899864197,23.92623519897461,17.42220583998236,30.7645437454936,14.754136625287629,18.006244953545824,46.36709301320154,31.867905990284925,20.537130625098246,31.846671347498443,20.72262119383392,11.997924634819366,16.924386232713875,15.658173671202764,15.470353242697724,31.69719359446295,21.655800772170384,,5.63116514706334,5.313424906733906,21.60134648983782,4.518363090042076,26.99084186775414
2002-01-10,0.3216336708481583,18.68751400391396,19.200000762939453,0.5830000042915344,24.106573866169946,17.360583226421184,30.83374266193392,14.434901334719012,17.494480924589215,45.9448059301528,31.16112402204343,20.42736871518975,31.69009325629858,20.482586808332304,12.027586236119314,16.494097626711966,15.445544242858888,15.277113460465843,31.32607131678128,21.270645202359383,,5.513338341440624,5.14140947384435,21.27909854095845,4.334464159180416,25.94649973264434
