Date,aapl,adbe,amd,amzn,axp,cl,cost,crm,csco,dis,fdx,googl,hd,hsy,jnj,jpm,ko,luv,mar,mcd,mmm,msft,nflx,nke,nvda,pg,sbux,tgt
2003-08-07,0.2990488894795304,15.794473451752037,7.309999942779541,1.950000047683716,28.59650499634905,17.334020732853013,20.26513852279495,,12.255793585580696,17.146795152188563,54.44125288678192,,19.61396463246657,22.46895334675228,28.622371235819383,18.86055968155756,12.268972055733276,14.612307479697543,15.369143432559712,12.677927574875325,39.10343208190813,16.02921016858915,1.6507140398025513,4.9553743461581385,1.492346327166317,25.7529014406754,5.161017888694714,25.360566588991023
2003-08-08,0.3048087283239829,15.804455038720675,7.650000095367432,1.9565000534057613,28.95557484432185,17.292939273034563,20.27205910739951,,12.262732358084088,17.314196675840016,54.814594978039565,,20.240620805726227,22.578715664145903,29.72563532585107,19.125398055112083,12.43514838309734,14.87275692818147,15.810997774704065,13.2426713927958,39.358512566417,16.128924809791773,1.649999976158142,5.008819719441574,1.2652833826094876,25.695041965131303,5.147175073449748,25.03291525907709
2003-08-11,0.3004138101148311,16.54302715960997,7.300000190734863,1.9494999647140503,28.97516402890072,17.428836813133476,20.30666983223649,,12.22109451316377,17.40985489808625,55.49342096817882,,20.46620014133869,22.578707725920587,29.43982034606568,18.992987229397315,12.407444963114584,15.169136325417316,15.776413461369811,13.657584751330967,39.66746897873691,15.960660934448242,1.667857050895691,5.220610459989766,1.204121368972845,25.764482777191624,5.159041374608723,25.36056574940736
2003-08-12,0.2995036897212418,16.787550034866893,7.440000057220459,1.9474999904632568,28.903348561267528,17.52363605974845,20.763465659535782,,12.325188104354543,17.5931992171405,56.21465080802798,,20.566462550525408,22.917401548188163,29.496993412610475,19.269331502358547,12.412986131737137,15.205049225776731,15.5458816386657,13.5769069686414,40.24853357919234,16.022977673196795,1.7807140350341797,5.245352980905853,1.2652835615411375,25.8975946352926,5.202543703474409,25.81272854719209
2003-08-13,0.301019618081344,16.992158646866756,7.380000114440918,2.012500047683716,29.34730066638832,17.77646452280036,20.971099853515625,,12.450110702992996,17.928006911464806,56.8340645042542,,20.76072339751967,23.027154899638628,29.32548643151688,19.45931530700497,12.390830193251777,15.178118121463454,15.59582508593974,13.71521160819907,40.8097364386857,16.072833093148134,1.7771430015563965,5.34135499929243,1.279809199277488,25.940998167005983,5.283616427433672,26.212493544670497
2003-08-14,0.306324710337156,17.11692068615419,7.619999885559082,1.996000051498413,29.33424205362324,17.650046551460452,21.040302760193043,,12.20721178870475,17.9359839786292,56.92741148723741,,20.754458868359904,22.857810855923205,29.211165072003496,19.246302617934493,12.379754963351187,15.19607532172674,15.484408845877084,13.196565821387736,40.61700367177548,15.991814844304054,1.7371430397033691,5.381930431307863,1.2400542835031203,25.88601342237403,5.251978354874183,25.22951613854697
2003-08-15,0.3034446794154514,17.156839152684288,7.869999885559082,2.0114998817443848,29.863090777224407,17.58684050371105,21.3586937413647,,12.311311068762611,18.039606248526447,56.85104439795628,,20.83592129087805,22.798225836156,29.320560455322266,19.57445442519052,12.496076352734738,15.267932092527149,15.52667612578282,13.2541957105737,40.48946609713907,15.960648825498035,1.792857050895691,5.4235000580243256,1.2308803353947126,25.85418321157209,5.325142395974467,24.54143277937033
2003-08-18,0.3010197098245093,17.23668757184223,8.479999542236328,2.0239999294281006,29.706384826125017,17.33402131145918,21.469417371162766,,12.422341948888128,17.92003715085692,57.13953458879179,,21.330979742313268,22.87035887541307,29.217179056354784,19.63203031174223,12.46560775166807,15.240980296252449,15.507461167802347,13.254200847343014,40.39025584266596,15.92948547122224,1.792857050895691,5.468035519103543,1.2545796646326803,25.940990428808945,5.34491598636312,25.177732523794624
2003-08-19,0.3087497155858844,18.05510804551398,9.050000190734863,2.172499895095825,29.83698416395196,17.311895629528212,21.27563280765333,,12.797099384750211,17.856263708377522,57.34319298029044,,21.24950115880742,22.83585398549279,29.234424521445487,19.660814602864413,12.382521702910756,15.240983828633968,15.580458799617247,13.104360283981173,40.91460214274573,16.110231271246544,1.7921429872512815,5.468033996088976,1.2996871575518394,25.579294378451667,5.418081920799262,24.83632547837964
2003-08-20,0.3058697621589863,18.095029029564163,9.050000190734863,2.1530001163482666,29.89572649260264,17.204445469668762,21.1302877144378,,12.755466576264704,17.37796956720484,57.82684260740115,,20.20301391542479,22.697875914407668,28.71749234315593,19.965946443995296,12.185888053539612,15.223024368286133,15.69572681419189,13.138944683764946,41.130899347029214,16.390675575390908,1.8364289999008176,5.351249129429767,1.3493801355361938,25.417263424246983,5.34293866805514,25.44034929256536
2003-08-21,0.3187535903377478,18.21479606899601,9.34000015258789,2.2109999656677246,29.778224543621125,17.217093843441926,21.35176216647541,,13.102457762435709,17.513483937429818,57.41108616092916,,20.51007106172784,22.520692335874127,28.60261954059493,20.178959743147697,12.16650064062859,15.267930184617626,15.761044103155394,13.254192394680448,41.01699968592846,16.608800944206184,2.017857074737549,5.388859402718841,1.382255163345879,25.28413369969213,5.378531953565581,25.51256096428883
2003-08-22,0.330575757810692,19.138009245176416,9.90999984741211,2.318000078201294,30.13077756979603,17.160214152749077,21.42096817437008,,13.345349000667207,17.338111041662195,58.16624782182531,,20.647927873352288,22.35672114627179,28.424571980767823,20.052303251088333,12.116646546517805,15.564302319822252,15.94548792288117,13.000639198841274,41.48681531760211,16.689822256685535,2.069286108016968,5.502675646377323,1.4694105771994368,25.232059855059106,5.390397246353041,25.834246790119128
2003-08-25,0.314963730050952,18.54415850603868,10.199999809265137,2.242500066757202,29.58888184113171,16.828379552008823,21.420974879328394,,12.97060064481245,16.89967664968458,57.10561318299942,,20.39727181660028,22.009861472917773,28.55093820637296,19.413259517994565,12.03356087632384,15.39367067501989,15.849418353317532,12.631827471191505,40.90877606017538,16.39690965801526,2.036428928375244,5.437355654893899,1.4227742428995698,25.07291483631544,5.248023942614295,25.27620623667049
2003-08-26,0.3145096006657032,18.70884262089254,10.0,2.282500028610229,29.24284579070736,16.891583266533626,21.594002694891515,,13.109393985756189,16.84387575455809,56.00252065582311,,20.1779461217348,22.32834133616333,28.527961730957035,19.28659592220532,12.144343110302705,15.384681256154376,15.714944184279192,12.718260772446426,40.82621214254471,16.396907462327206,1.9928569793701167,5.4680339741754205,1.3707872136974684,25.13947701943947,5.33898483305949,25.41408161737021
2003-08-27,0.3169345462224501,18.983312315435416,10.100000381469728,2.2885000705718994,29.37341690282852,17.539439284284203,21.808555169969523,,13.289833218514312,16.62864507082431,56.06191857077863,,20.146609844757,22.29996563748365,28.32119590339689,19.085104470567675,12.249586621356826,15.34876001969496,15.599671294902178,12.908426465230082,40.9686005608886,16.521553503392667,2.142857074737549,5.460115224856241,1.3753743144666422,25.21759131242421,5.342939245395459,25.59133165098002
2003-08-28,0.3233006748428981,19.23781763495652,10.329999923706056,2.296999931335449,29.099211051968712,17.555242668160126,22.07848500956427,,13.352289481433678,16.580816784932598,56.044972763369344,,20.19674708876675,22.142293237946824,28.2924817238918,19.148423697565203,12.108339552292025,15.312830585425624,15.572774646700768,13.023683071877784,40.63259595382045,16.515316887158132,2.3557140827178955,5.527416043323795,1.421245493570241,25.208914128929283,5.398306809785762,25.73577792137197
